nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
SOI SECURITE OCEAN INDIEN,,,a contacter,,,,,,,,,,,,securite,,SAINTE-SUZANNE,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454080961,45408096100021,80.10Z,,,,,,,,,,,sirene,
SOLID SYSTEMS FRANCE,,,a contacter,,,,,,,,,,,,securite,,RIVERY,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817962194,81796219400046,80.20Z,,,,,,,,,,,sirene,
SOLIMAT PROGARDE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CLAMART,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501351696,50135169600031,80.10Z,,,,,,,,,,,sirene,
SOLUTION INCENDIE,,,a contacter,,,,,,,,,,,,securite,,TORVILLIERS,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810024661,81002466100037,80.20Z,,,,,,,,,,,sirene,
SOLUTIONS MULTI TECHNIQUES,,,a contacter,,,,,,,,,,,,securite,,CONFLANS-SAINTE-HONORINE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830894739,83089473900028,80.20Z,,,,,,,,,,,sirene,
SOMAX SECURITE,,,a contacter,,,,,,,,,,,,securite,,LORMONT,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811292630,81129263000027,80.10Z,,,,,,,,,,,sirene,
SOMMEO,,,a contacter,,,,,,,,,,,,securite,,BOVES,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529398026,52939802600011,80.20Z,,,,,,,,,,,sirene,
SOPRO,,,a contacter,,,,,,,,,,,,securite,,LOOS,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315067363,31506736300020,80.20Z,,,,,,,,,,,sirene,
SOS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843698085,84369808500043,80.10Z,,,,,,,,,,,sirene,
SOS.KSECURITE,,,a contacter,,,,,,,,,,,,securite,,PAU,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877971085,87797108500023,80.10Z,,,,,,,,,,,sirene,
SOSEFO MATETAU (PACIFIC SECURITE),,,a contacter,,,,,,,,,,,,securite,,BRIGNOLES,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444946990,44494699000058,80.10Z,,,,,,,,,,,sirene,
SOSEFO SETIANO (PACIFIQUE OUEST SECURITE),,,a contacter,,,,,,,,,,,,securite,,LE PLESSIS-GRAMMOIRE,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440062768,44006276800054,80.10Z,,,,,,,,,,,sirene,
SOTEL CONCEPT SECURITE,,,a contacter,,,,,,,,,,,,securite,,L'UNION,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515008035,51500803500021,80.20Z,,,,,,,,,,,sirene,
SOTEL INTERVENTIONS ET SURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,L'UNION,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902100031,90210003100019,80.20Z,,,,,,,,,,,sirene,
SOURCE DE VIE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879941953,87994195300025,80.10Z,,,,,,,,,,,sirene,
SP PROTECTION,,,a contacter,,,,,,,,,,,,securite,,GERZAT,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824789259,82478925900044,80.10Z,,,,,,,,,,,sirene,
SPARTE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389797036,38979703600040,80.20Z,,,,,,,,,,,sirene,
SPARTIATE PRIVATE SECURITY,,,a contacter,,,,,,,,,,,,securite,,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810405662,81040566200026,80.10Z,,,,,,,,,,,sirene,
SPARTIATE SECURITE PRESTIGE,,,a contacter,,,,,,,,,,,,securite,,VILLEMOMBLE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839946449,83994644900023,80.10Z,,,,,,,,,,,sirene,
SPB SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,VENISSIEUX,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489941823,48994182300028,80.10Z,,,,,,,,,,,sirene,
SPBF,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803497858,80349785800024,80.10Z,,,,,,,,,,,sirene,
SPG,,,a contacter,,,,,,,,,,,,securite,,BEAULIEU-SUR-MER,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379634843,37963484300021,80.10Z,,,,,,,,,,,sirene,
SPG SECURITE,,,a contacter,,,,,,,,,,,,securite,,ARPAJON,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901911990,90191199000033,80.10Z,,,,,,,,,,,sirene,
SPGF,,,a contacter,,,,,,,,,,,,securite,,MARGNY-LES-COMPIEGNE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823270715,82327071500027,80.20Z,,,,,,,,,,,sirene,
SPGO HIGH TEC,,,a contacter,,,,,,,,,,,,securite,,SAINT-ARNOULT,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434018420,43401842000050,80.20Z,,,,,,,,,,,sirene,
SPPA SECURITE,,,a contacter,,,,,,,,,,,,securite,,GEMENOS,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842023608,84202360800032,80.10Z,,,,,,,,,,,sirene,
SPR SECURITE BRETAGNE,,,a contacter,,,,,,,,,,,,securite,,BREST,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878390525,87839052500011,80.10Z,,,,,,,,,,,sirene,
SQUAD SECURITE,,,a contacter,,,,,,,,,,,,securite,,IVRY-SUR-SEINE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425040680,42504068000034,80.10Z,,,,,,,,,,,sirene,
SQUARE,,,a contacter,,,,,,,,,,,,securite,,DURTAL,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914637806,91463780600011,80.10Z,,,,,,,,,,,sirene,
SSC SECURITE,,,a contacter,,,,,,,,,,,,securite,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830857769,83085776900012,80.10Z,,,,,,,,,,,sirene,
SSG PROTECTION,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902308949,90230894900020,80.20Z,,,,,,,,,,,sirene,
SSIAP PERFORMANCES,,,a contacter,,,,,,,,,,,,securite,,BRON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533998563,53399856300035,80.10Z,,,,,,,,,,,sirene,
SSP,,,a contacter,,,,,,,,,,,,securite,,LE PLESSIS-BELLEVILLE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804466563,80446656300066,80.10Z,,,,,,,,,,,sirene,
STAFF SERVICES,,,a contacter,,,,,,,,,,,,securite,,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488246752,48824675200015,80.10Z,,,,,,,,,,,sirene,
STAND'UP,,,a contacter,,,,,,,,,,,,securite,,VANVES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434470209,43447020900074,80.10Z,,,,,,,,,,,sirene,
STAND'UP PROTEC SARL,,,a contacter,,,,,,,,,,,,securite,,VANVES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790196356,79019635600030,80.10Z,,,,,,,,,,,sirene,
START PROTECTION,,,a contacter,,,,,,,,,,,,securite,,ROSNY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512487893,51248789300046,80.10Z,,,,,,,,,,,sirene,
START SECURITE,,,a contacter,,,,,,,,,,,,securite,,EVIAN-LES-BAINS,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510883994,51088399400020,80.10Z,,,,,,,,,,,sirene,
STEP BY STEP SECURITE,,,a contacter,,,,,,,,,,,,securite,,NOYAL-CHATILLON-SUR-SEICHE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885184457,88518445700012,80.10Z,,,,,,,,,,,sirene,
STORIUM SECURITE SERVICES,,,a contacter,,,,,,,,,,,,securite,,LOUVIGNY,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850890930,85089093000025,80.10Z,,,,,,,,,,,sirene,
STPI CORREZE,,,a contacter,,,,,,,,,,,,securite,,SEILHAC,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912675733,91267573300022,80.10Z,,,,,,,,,,,sirene,
STRASBOURG SECURITE,,,a contacter,,,,,,,,,,,,securite,,STRASBOURG,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838176865,83817686500023,80.10Z,,,,,,,,,,,sirene,
STS SECURITE,,,a contacter,,,,,,,,,,,,securite,,EVREUX,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878065234,87806523400030,80.10Z,,,,,,,,,,,sirene,
SUCY SECURITE,,,a contacter,,,,,,,,,,,,securite,,SUCY-EN-BRIE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439246232,43924623200011,80.20Z,,,,,,,,,,,sirene,
SUD ALARME PROTECTION,,,a contacter,,,,,,,,,,,,securite,,MONTELIMAR,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418290953,41829095300037,80.10Z,,,,,,,,,,,sirene,
SUD EST PROTECTION,,,a contacter,,,,,,,,,,,,securite,,CARPENTRAS,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405249756,40524975600025,80.10Z,,,,,,,,,,,sirene,
SUD INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508541778,50854177800041,80.20Z,,,,,,,,,,,sirene,
SUD OUEST SECURITE,,,a contacter,,,,,,,,,,,,securite,,FONDETTES,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532940608,53294060800013,80.10Z,,,,,,,,,,,sirene,
SUD PREVENTION EVENEMENTS,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443019450,44301945000024,80.10Z,,,,,,,,,,,sirene,
SUD PROTECTION,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894926922,89492692200028,80.10Z,,,,,,,,,,,sirene,
SUD PROTECTION INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884812165,88481216500022,80.10Z,,,,,,,,,,,sirene,
SUD SECURITE,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484279138,48427913800032,80.10Z,,,,,,,,,,,sirene,
SUD SECURITE PRIVE,,,a contacter,,,,,,,,,,,,securite,,LE LAMENTIN,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439469206,43946920600049,80.10Z,,,,,,,,,,,sirene,
SUD SECURITE PRIVE GUYANE,,,a contacter,,,,,,,,,,,,securite,,REMIRE-MONTJOLY,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532588563,53258856300033,80.10Z,,,,,,,,,,,sirene,
SUD SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,MAUGUIO,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482232469,48223246900031,80.10Z,,,,,,,,,,,sirene,
SUD-OUEST TELESURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,L'UNION,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339237224,33923722400045,80.20Z,,,,,,,,,,,sirene,
SURE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889564803,88956480300035,80.10Z,,,,,,,,,,,sirene,
SURE-GUARD,,,a contacter,,,,,,,,,,,,securite,,LE PLESSIS-BELLEVILLE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883961724,88396172400027,80.10Z,,,,,,,,,,,sirene,
SURE-MANS SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE MANS,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843057472,84305747200014,80.10Z,,,,,,,,,,,sirene,
SURETE MANAGEMENT SERVICES,,,a contacter,,,,,,,,,,,,securite,,MITRY-MORY,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800005050,80000505000029,80.20Z,,,,,,,,,,,sirene,
SURGARDE,,,a contacter,,,,,,,,,,,,securite,,THIONVILLE,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300179348,30017934800010,80.10Z,,,,,,,,,,,sirene,
SURGYS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,GAGNY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899446157,89944615700013,80.10Z,,,,,,,,,,,sirene,
SURIATIS,,,a contacter,,,,,,,,,,,,securite,,ALES,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830131546,83013154600038,80.10Z,,,,,,,,,,,sirene,
SURIVEIL,,,a contacter,,,,,,,,,,,,securite,,PERNES LES FONTAINES,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801162686,80116268600035,80.20Z,,,,,,,,,,,sirene,
SURVEILLANCE INTERACTIVE DE GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414594770,41459477000052,80.10Z,,,,,,,,,,,sirene,
SURVEILLANCE PROTECTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,CRETEIL,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794826230,79482623000011,80.10Z,,,,,,,,,,,sirene,
SURVEILLANCE VOL FEU,,,a contacter,,,,,,,,,,,,securite,,ROMANS-SUR-ISERE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399562537,39956253700023,80.20Z,,,,,,,,,,,sirene,
SWORD SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE TAMPON,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814438800,81443880000017,80.10Z,,,,,,,,,,,sirene,
SWORDPOINT SECURITE,,,a contacter,,,,,,,,,,,,securite,,LISSES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801108887,80110888700044,80.10Z,,,,,,,,,,,sirene,
SYGMA SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE ROVE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833356553,83335655300044,80.10Z,,,,,,,,,,,sirene,
SYLVAIN GUILLEMET,,,a contacter,,,,,,,,,,,,securite,,ROMILLY-SUR-SEINE,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497932343,49793234300047,80.10Z,,,,,,,,,,,sirene,
SYM SECURITE,,,a contacter,,,,,,,,,,,,securite,,ROUEN,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918747387,91874738700010,80.10Z,,,,,,,,,,,sirene,
SYN PROTECT,,,a contacter,,,,,,,,,,,,securite,,LUNEL,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849770698,84977069800017,80.10Z,,,,,,,,,,,sirene,
SYNAPSE SECURITE,,,a contacter,,,,,,,,,,,,securite,,BOURGES,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800303539,80030353900012,80.10Z,,,,,,,,,,,sirene,
SYS SECURITY,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812108165,81210816500059,80.10Z,,,,,,,,,,,sirene,
SYSTEME SECURITE UNIVERSELLE SARL,,,a contacter,,,,,,,,,,,,securite,,BOBIGNY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504483496,50448349600023,80.10Z,,,,,,,,,,,sirene,
SYSTEMES NIT,,,a contacter,,,,,,,,,,,,securite,,LES LILAS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420478828,42047882800023,80.10Z,,,,,,,,,,,sirene,
T.P. SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,MEAUX,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521360073,52136007300014,80.10Z,,,,,,,,,,,sirene,
T2S SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,FONTENAY-AUX-ROSES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804389385,80438938500019,80.10Z,,,,,,,,,,,sirene,
TAATA APOHA SECURITE,,,a contacter,,,,,,,,,,,,securite,,ARTRES,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890114242,89011424200013,80.10Z,,,,,,,,,,,sirene,
TACTICAL PROTEC SECURITE,,,a contacter,,,,,,,,,,,,securite,,SEMUR-EN-AUXOIS,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883312704,88331270400017,80.10Z,,,,,,,,,,,sirene,
TALIS SECURITE,,,a contacter,,,,,,,,,,,,securite,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789442852,78944285200024,80.10Z,,,,,,,,,,,sirene,
TALK SECURITE SERVICE,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387681042,38768104200025,80.10Z,,,,,,,,,,,sirene,
TAMARIS,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533500344,53350034400049,80.10Z,,,,,,,,,,,sirene,
TARGET SECURITY,,,a contacter,,,,,,,,,,,,securite,,PONTIVY,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802433516,80243351600035,80.10Z,,,,,,,,,,,sirene,
TEAM PRIVE SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-LOUIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489113449,48911344900016,80.10Z,,,,,,,,,,,sirene,
TEAM PROTECTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CHAMBLY,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842980013,84298001300028,80.10Z,,,,,,,,,,,sirene,
TEAM PROTECTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,CHAUNY,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904870888,90487088800016,80.10Z,,,,,,,,,,,sirene,
TECHNIQUE ET SECURITE,,,a contacter,,,,,,,,,,,,securite,,ANNECY,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424573921,42457392100014,80.10Z,,,,,,,,,,,sirene,
TECKHAL CONSEILS SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789612264,78961226400026,80.10Z,,,,,,,,,,,sirene,
TEGO SECURITE SARL,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793994674,79399467400018,80.10Z,,,,,,,,,,,sirene,
TELES,,,a contacter,,,,,,,,,,,,securite,,DIJON,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333254605,33325460500038,80.20Z,,,,,,,,,,,sirene,
TELESERVICES ET SECURITE,,,a contacter,,,,,,,,,,,,securite,,CHATILLON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325785285,32578528500041,80.10Z,,,,,,,,,,,sirene,
TELESURE,,,a contacter,,,,,,,,,,,,securite,,PUGET-SUR-ARGENS,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822311221,82231122100011,80.20Z,,,,,,,,,,,sirene,
TELO SECURITE,,,a contacter,,,,,,,,,,,,securite,,PECHBONNIEU,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539391201,53939120100024,80.10Z,,,,,,,,,,,sirene,
TERANGA PRIVATE SECURITY COMPAGNY,,,a contacter,,,,,,,,,,,,securite,,GOND-PONTOUVRE,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819405176,81940517600010,80.10Z,,,,,,,,,,,sirene,
TERANGA SECURITY PROTECTION,,,a contacter,,,,,,,,,,,,securite,,SAINT-VICTORET,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902566678,90256667800022,80.10Z,,,,,,,,,,,sirene,
TERTIAIRE SECURITE,,,a contacter,,,,,,,,,,,,securite,,COURTENAY,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797906278,79790627800032,80.10Z,,,,,,,,,,,sirene,
TERTRAIS SURVEILLANCE ET GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,ANGERS,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342875143,34287514300022,80.10Z,,,,,,,,,,,sirene,
TEST SECURITE GUARD PRIVEE T S G P,,,a contacter,,,,,,,,,,,,securite,,NOGENT-SUR-MARNE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434920195,43492019500014,80.10Z,,,,,,,,,,,sirene,
THE SIMS SECURITY,,,a contacter,,,,,,,,,,,,securite,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852716034,85271603400024,80.10Z,,,,,,,,,,,sirene,
THE UNIT SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PIERRELAYE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834317653,83431765300014,80.10Z,,,,,,,,,,,sirene,
THIERRY NAIT LIMAN,,,a contacter,,,,,,,,,,,,securite,,NAINTRE,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512905696,51290569600039,80.10Z,,,,,,,,,,,sirene,
THOMAS EST FRANCE SECURITE,,,a contacter,,,,,,,,,,,,securite,,CELLES-SUR-PLAINE,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851347203,85134720300016,80.10Z,,,,,,,,,,,sirene,
TIGER KIT PROTECTION,,,a contacter,,,,,,,,,,,,securite,,PETIT-BOURG,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889671970,88967197000024,80.10Z,,,,,,,,,,,sirene,
TITAN SECURITE,,,a contacter,,,,,,,,,,,,securite,,SURY-LE-COMTAL,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839686094,83968609400021,80.10Z,,,,,,,,,,,sirene,
TITANIUM GLOBAL,,,a contacter,,,,,,,,,,,,securite,,BOISSY-SAINT-LEGER,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883259038,88325903800023,80.10Z,,,,,,,,,,,sirene,
TLB,,,a contacter,,,,,,,,,,,,securite,,ARRADON,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421810227,42181022700031,80.20Z,,,,,,,,,,,sirene,
TLS SECURITE 31,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883136467,88313646700023,80.10Z,,,,,,,,,,,sirene,
TOP EURO PROTECTION,,,a contacter,,,,,,,,,,,,securite,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883655292,88365529200018,80.20Z,,,,,,,,,,,sirene,
TOP SECURITE 31,,,a contacter,,,,,,,,,,,,securite,,LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844786863,84478686300044,80.10Z,,,,,,,,,,,sirene,
TOP SECURITE PRIVE,,,a contacter,,,,,,,,,,,,securite,,BONDY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803020528,80302052800029,80.10Z,,,,,,,,,,,sirene,
TOPSECURITE,,,a contacter,,,,,,,,,,,,securite,,BOISSY-SAINT-LEGER,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844734327,84473432700035,80.10Z,,,,,,,,,,,sirene,
TOTEM SECURITE,,,a contacter,,,,,,,,,,,,securite,,CHATEAUROUX,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799788401,79978840100013,80.10Z,,,,,,,,,,,sirene,
TOURE SECURITE PRIVEE (TSP),,,a contacter,,,,,,,,,,,,securite,,ROSNY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824424675,82442467500034,80.10Z,,,,,,,,,,,sirene,
TRAG SECURITE,,,a contacter,,,,,,,,,,,,securite,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503770554,50377055400049,80.10Z,,,,,,,,,,,sirene,
TRANSBANK,,,a contacter,,,,,,,,,,,,securite,,LES ABYMES,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380056929,38005692900058,80.10Z,,,,,,,,,,,sirene,
TRANSBANK GUYANE,,,a contacter,,,,,,,,,,,,securite,,MATOURY,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484606884,48460688400027,80.10Z,,,,,,,,,,,sirene,
TRANSFOM,,,a contacter,,,,,,,,,,,,securite,,FORT-DE-FRANCE,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338135510,33813551000034,80.10Z,,,,,,,,,,,sirene,
TRANSPORTS APPROVISIONNEMENTS SYSTEMES,,,a contacter,,,,,,,,,,,,securite,,LES LILAS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421467556,42146755600047,80.10Z,,,,,,,,,,,sirene,
TREFLE SECURITE,,,a contacter,,,,,,,,,,,,securite,,NIMES,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522080712,52208071200055,80.10Z,,,,,,,,,,,sirene,
TRIANGLE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,BIEVILLE-BEUVILLE,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834363244,83436324400049,80.10Z,,,,,,,,,,,sirene,
TRINACRIA SECURITA,,,a contacter,,,,,,,,,,,,securite,,VITROLLES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908786957,90878695700013,80.10Z,,,,,,,,,,,sirene,
TRIOMPHE EVENTS & PROTECTION,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821320868,82132086800036,80.10Z,,,,,,,,,,,sirene,
TRIPLE 8 SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE TAMPON,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825377344,82537734400049,80.10Z,,,,,,,,,,,sirene,
TRONE SECURITE,,,a contacter,,,,,,,,,,,,securite,,MEAUX,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885090316,88509031600021,80.10Z,,,,,,,,,,,sirene,
