nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
KGF,,,a contacter,,,,,,,,,,,,proprete,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529170664,52917066400021,81.21Z,,,,,,,,,,,sirene,
KIKLEAN.NET,,,a contacter,,,,,,,,,,,,proprete,,CLICHY,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900897125,90089712500028,81.21Z,,,,,,,,,,,sirene,
KIOU,,,a contacter,,,,,,,,,,,,proprete,,MOUGINS,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453750200,45375020000017,81.21Z,,,,,,,,,,,sirene,
KLEAN,,,a contacter,,,,,,,,,,,,proprete,,BALMA,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821018702,82101870200026,81.22Z,,,,,,,,,,,sirene,
KLEIN-PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,TAGSDORF,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878011667,87801166700028,81.21Z,,,,,,,,,,,sirene,
KLEINHANS ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,HABSHEIM,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340983949,34098394900025,81.30Z,,,,,,,,,,,sirene,
KLINERS GRAND SUD,,,a contacter,,,,,,,,,,,,proprete,,ROGNONAS,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803048594,80304859400037,81.21Z,,,,,,,,,,,sirene,
KLINERS RHONE ALPES,,,a contacter,,,,,,,,,,,,proprete,,AVIGNON,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493336945,49333694500057,81.21Z,,,,,,,,,,,sirene,
KLN HYGIENE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LIVRY-GARGAN,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481394617,48139461700023,81.21Z,,,,,,,,,,,sirene,
KMB PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451345250,45134525000018,81.22Z,,,,,,,,,,,sirene,
KN NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BERNAY,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841072879,84107287900023,81.21Z,,,,,,,,,,,sirene,
KNA,,,a contacter,,,,,,,,,,,,proprete,,NEUILLY-PLAISANCE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832973895,83297389500010,81.21Z,,,,,,,,,,,sirene,
KOALA PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,MAISONS-LAFFITTE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531378537,53137853700025,81.21Z,,,,,,,,,,,sirene,
KOLIBRI SERVICES,,,a contacter,,,,,,,,,,,,proprete,,PLOEMEUR,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514019363,51401936300035,81.21Z,,,,,,,,,,,sirene,
KOMADOM SERVICES,,,a contacter,,,,,,,,,,,,proprete,,PIGNANS,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819493750,81949375000049,81.21Z,,,,,,,,,,,sirene,
KOMPEL,,,a contacter,,,,,,,,,,,,proprete,,VERSAILLES,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502374986,50237498600045,81.21Z,,,,,,,,,,,sirene,
KORRIGAN,,,a contacter,,,,,,,,,,,,proprete,,LA COURNEUVE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441408812,44140881200051,81.21Z,,,,,,,,,,,sirene,
KOST,,,a contacter,,,,,,,,,,,,proprete,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895249126,89524912600015,81.21Z,,,,,,,,,,,sirene,
KOURY NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,FONTENAY-SOUS-BOIS,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903999191,90399919100013,81.22Z,,,,,,,,,,,sirene,
KR-IN SERVICES,,,a contacter,,,,,,,,,,,,proprete,,BAILLY-ROMAINVILLIERS,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840842454,84084245400018,81.21Z,,,,,,,,,,,sirene,
KRELAG,,,a contacter,,,,,,,,,,,,proprete,,OHERVILLE,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814545075,81454507500016,81.30Z,,,,,,,,,,,sirene,
KRISTAL - NET,,,a contacter,,,,,,,,,,,,proprete,,LUDRES,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832779441,83277944100019,81.22Z,,,,,,,,,,,sirene,
KRISTAL TRAITEMENT,,,a contacter,,,,,,,,,,,,proprete,,ROCHEFORT,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483302352,48330235200024,81.29A,,,,,,,,,,,sirene,
KRYSAL'ID,,,a contacter,,,,,,,,,,,,proprete,,CRAVANCHE,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792886673,79288667300021,81.22Z,,,,,,,,,,,sirene,
KS NETTOYAGE PRO,,,a contacter,,,,,,,,,,,,proprete,,BARR,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803811132,80381113200031,81.21Z,,,,,,,,,,,sirene,
KUF ENVIRONNEMENT-TP,,,a contacter,,,,,,,,,,,,proprete,,GOURBEYRE,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533996773,53399677300016,81.30Z,,,,,,,,,,,sirene,
KUKES NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,MAGLAND,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978169431,97816943100019,81.21Z,,,,,,,,,,,sirene,
KUMQUAT,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849155338,84915533800031,81.21Z,,,,,,,,,,,sirene,
KVERT,,,a contacter,,,,,,,,,,,,proprete,,GARANCIERES,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503691024,50369102400031,81.30Z,,,,,,,,,,,sirene,
KVERT JARDIN,,,a contacter,,,,,,,,,,,,proprete,,GARANCIERES,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503711590,50371159000029,81.30Z,,,,,,,,,,,sirene,
KYP CLEAN,,,a contacter,,,,,,,,,,,,proprete,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521644377,52164437700025,81.22Z,,,,,,,,,,,sirene,
KYRIELYS ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,NOYELLES-SOUS-LENS,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822288320,82228832000010,81.30Z,,,,,,,,,,,sirene,
KYRIELYS NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752032607,75203260700034,81.22Z,,,,,,,,,,,sirene,
KYVE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,DRANCY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884334137,88433413700012,81.22Z,,,,,,,,,,,sirene,
L 2 V I,,,a contacter,,,,,,,,,,,,proprete,,TOUSSIEU,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380004960,38000496000023,81.21Z,,,,,,,,,,,sirene,
L ART EAU JARDIN,,,a contacter,,,,,,,,,,,,proprete,,KAPPELEN,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750190886,75019088600010,81.30Z,,,,,,,,,,,sirene,
L AS DU CARREAU,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PAUL-LES-DAX,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432385490,43238549000102,81.21Z,,,,,,,,,,,sirene,
L ASSOCIATION DE CHANTIERS ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,DOMENE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405337171,40533717100020,81.30Z,,,,,,,,,,,sirene,
L AVENTURE,,,a contacter,,,,,,,,,,,,proprete,,CROISSY-SUR-SEINE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513253310,51325331000033,81.21Z,,,,,,,,,,,sirene,
L C G,,,a contacter,,,,,,,,,,,,proprete,,BUSSY-SAINT-GEORGES,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323803056,32380305600056,81.21Z,,,,,,,,,,,sirene,
L ECLAIR,,,a contacter,,,,,,,,,,,,proprete,,VILLEURBANNE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431980416,43198041600025,81.21Z,,,,,,,,,,,sirene,
L ECLAT 2000,,,a contacter,,,,,,,,,,,,proprete,,CRISSEY,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330621483,33062148300032,81.21Z,,,,,,,,,,,sirene,
L ENERGIE AU SENS PROPRE ESP,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445297666,44529766600023,81.21Z,,,,,,,,,,,sirene,
L ENTRETIEN IMMOBILIER,,,a contacter,,,,,,,,,,,,proprete,,ALBERTVILLE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,076320316,07632031600029,81.21Z,,,,,,,,,,,sirene,
L F T NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,CORBAS,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502435654,50243565400012,81.21Z,,,,,,,,,,,sirene,
L OMNIUM DE L ENTRETIEN,,,a contacter,,,,,,,,,,,,proprete,,QUEVEN,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334734860,33473486000029,81.21Z,,,,,,,,,,,sirene,
L ORANGERIE,,,a contacter,,,,,,,,,,,,proprete,,VAULX-EN-VELIN,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530221761,53022176100022,81.30Z,,,,,,,,,,,sirene,
L P E M,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412050700,41205070000027,81.21Z,,,,,,,,,,,sirene,
L'A BEE DES BOIS,,,a contacter,,,,,,,,,,,,proprete,,MARVEJOLS,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909634990,90963499000016,81.30Z,,,,,,,,,,,sirene,
L'ADM IDF,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878057033,87805703300010,81.21Z,,,,,,,,,,,sirene,
L'AGENAIS,,,a contacter,,,,,,,,,,,,proprete,,PORTE-DE-SAVOIE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439728841,43972884100040,81.30Z,,,,,,,,,,,sirene,
L'AMI DES JARDINS,,,a contacter,,,,,,,,,,,,proprete,,ORTHEZ,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330704552,33070455200026,81.30Z,,,,,,,,,,,sirene,
L'ANDALOUSE ADOPTEE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494983000,49498300000022,81.21Z,,,,,,,,,,,sirene,
L'ARAGONAISE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509908380,50990838000033,81.21Z,,,,,,,,,,,sirene,
L'ARC-EN-CIEL,,,a contacter,,,,,,,,,,,,proprete,,RUEIL-MALMAISON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880120621,88012062100011,81.21Z,,,,,,,,,,,sirene,
L'ARC-EN-CIEL 78,,,a contacter,,,,,,,,,,,,proprete,,RUEIL-MALMAISON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881852404,88185240400014,81.21Z,,,,,,,,,,,sirene,
L'ART ET LA MATIERE PAYSAGISTE,,,a contacter,,,,,,,,,,,,proprete,,FONTAINE-LE-COMTE,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422077156,42207715600053,81.30Z,,,,,,,,,,,sirene,
L'ART ET LA MATIERE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,FONTAINE-LE-COMTE,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497935627,49793562700024,81.30Z,,,,,,,,,,,sirene,
L'ARTISAN DU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,ROQUEFORT,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440366078,44036607800028,81.21Z,,,,,,,,,,,sirene,
L'AS DU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-JEAN-LE-BLANC,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824538334,82453833400023,81.21Z,,,,,,,,,,,sirene,
L'ASSOCIEE DE LA PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,PLACHY-BUYON,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840506208,84050620800023,81.21Z,,,,,,,,,,,sirene,
L'ATELIER,,,a contacter,,,,,,,,,,,,proprete,,SENONES,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800931115,80093111500029,81.21Z,,,,,,,,,,,sirene,
L'ATELIER DES COTEAUX,,,a contacter,,,,,,,,,,,,proprete,,LORMONT,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891892648,89189264800017,81.30Z,,,,,,,,,,,sirene,
L'ATELIER DES PAYSAGES ET DES JARDINS,,,a contacter,,,,,,,,,,,,proprete,,ARGENTEUIL,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403356942,40335694200025,81.30Z,,,,,,,,,,,sirene,
L'ATELIER DU PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,HENGWILLER,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810717090,81071709000031,81.30Z,,,,,,,,,,,sirene,
L'ATELIER OCCITANE DE PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893388702,89338870200019,81.21Z,,,,,,,,,,,sirene,
L'AUBE PROPRETE MULTISERVICES,,,a contacter,,,,,,,,,,,,proprete,,MONTROUGE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510781958,51078195800044,81.21Z,,,,,,,,,,,sirene,
L'AVENIR PAYSAGER,,,a contacter,,,,,,,,,,,,proprete,,MARTIGNAS-SUR-JALLE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851648899,85164889900025,81.30Z,,,,,,,,,,,sirene,
L'ECLAIR SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LANNION,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345382972,34538297200056,81.21Z,,,,,,,,,,,sirene,
L'ECLAT DU MORVAN,,,a contacter,,,,,,,,,,,,proprete,,AUTUN,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330471780,33047178000016,81.21Z,,,,,,,,,,,sirene,
L'EFFICACE,,,a contacter,,,,,,,,,,,,proprete,,CORMEILLES-EN-PARISIS,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334400793,33440079300033,81.21Z,,,,,,,,,,,sirene,
L'EMPREINTE PAYSAGISTE,,,a contacter,,,,,,,,,,,,proprete,,LANRIVOARE,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830145991,83014599100030,81.30Z,,,,,,,,,,,sirene,
L'ENTREPRENEUR DU PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,PREAUX,,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751791732,75179173200025,81.30Z,,,,,,,,,,,sirene,
L'ENTRETIEN GRENOBLOIS,,,a contacter,,,,,,,,,,,,proprete,,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885393074,88539307400020,81.21Z,,,,,,,,,,,sirene,
L'ENTRETIEN IMMOBILIER SA,,,a contacter,,,,,,,,,,,,proprete,,CORENC,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,066500810,06650081000057,81.21Z,,,,,,,,,,,sirene,
L'ENVOL QUALITE,,,a contacter,,,,,,,,,,,,proprete,,CARPENTRAS,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825325178,82532517800036,81.21Z,,,,,,,,,,,sirene,
L'EQUIPE PROPRETE ET SERVICES,,,a contacter,,,,,,,,,,,,proprete,,CHILLY-MAZARIN,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421586702,42158670200027,81.22Z,,,,,,,,,,,sirene,
L'ESPRIT VERT,,,a contacter,,,,,,,,,,,,proprete,,CHAMPAGNE-SUR-OISE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438902330,43890233000028,81.30Z,,,,,,,,,,,sirene,
L'ESSENTIEL NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820212355,82021235500037,81.21Z,,,,,,,,,,,sirene,
L'HOTELIERE DE MENAGE,,,a contacter,,,,,,,,,,,,proprete,,LE VESINET,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490160967,49016096700025,81.21Z,,,,,,,,,,,sirene,
L'HYGIENE,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE 15EME,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331517342,33151734200043,81.21Z,,,,,,,,,,,sirene,
L'HYGIENE ET LES SERVICES DU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817458862,81745886200015,81.21Z,,,,,,,,,,,sirene,
L'ILE BLEUE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384109740,38410974000025,81.21Z,,,,,,,,,,,sirene,
L'ILOT FLEURS,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PIERRE-D'OLERON,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400831616,40083161600034,81.30Z,,,,,,,,,,,sirene,
L'OCEAN,,,a contacter,,,,,,,,,,,,proprete,,CLAMART,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450697941,45069794100034,81.21Z,,,,,,,,,,,sirene,
L'OCEANE,,,a contacter,,,,,,,,,,,,proprete,,BAGNOLET,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489321679,48932167900032,81.22Z,,,,,,,,,,,sirene,
L'OECLAIR,,,a contacter,,,,,,,,,,,,proprete,,CHATEAUNEUF-LES-MARTIGUES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903988145,90398814500020,81.21Z,,,,,,,,,,,sirene,
L'OISEAU BLANC,,,a contacter,,,,,,,,,,,,proprete,,SURESNES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352757918,35275791800037,81.21Z,,,,,,,,,,,sirene,
L'OVALIE PROPRETE GLOBAL SERVICES,,,a contacter,,,,,,,,,,,,proprete,,MITRY-MORY,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750517195,75051719500038,81.21Z,,,,,,,,,,,sirene,
L'UNIVERS DES JARDINS,,,a contacter,,,,,,,,,,,,proprete,,THORIGNE-FOUILLARD,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482702800,48270280000020,81.30Z,,,,,,,,,,,sirene,
L. VS,,,a contacter,,,,,,,,,,,,proprete,,MULHOUSE,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881158737,88115873700018,81.22Z,,,,,,,,,,,sirene,
L.A.S. 78 NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BOIS-D'ARCY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494328727,49432872700016,81.22Z,,,,,,,,,,,sirene,
L.C. ELAGAGE ET PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,CHILLY-MAZARIN,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537789620,53778962000045,81.30Z,,,,,,,,,,,sirene,
L.M SERVICES,,,a contacter,,,,,,,,,,,,proprete,,OZOIR-LA-FERRIERE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804883668,80488366800019,81.22Z,,,,,,,,,,,sirene,
L.M. FRANCE NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BELLEGARDE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532712502,53271250200022,81.21Z,,,,,,,,,,,sirene,
L.M.B.P.,,,a contacter,,,,,,,,,,,,proprete,,FONTENAY-SOUS-BOIS,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477739601,47773960100037,81.22Z,,,,,,,,,,,sirene,
L.N.Y 85 LE NETTOYAGE YONNAIS 85,,,a contacter,,,,,,,,,,,,proprete,,LA ROCHE-SUR-YON,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502219264,50221926400020,81.21Z,,,,,,,,,,,sirene,
L.S.T. PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,LOIREAUXENCE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522651306,52265130600022,81.30Z,,,,,,,,,,,sirene,
LA BARISIENNE DE PROPRETE - LBP,,,a contacter,,,,,,,,,,,,proprete,,BAR-LE-DUC,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812773802,81277380200028,81.21Z,,,,,,,,,,,sirene,
LA BASQUAISE,,,a contacter,,,,,,,,,,,,proprete,,LEVALLOIS PERRET,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388834665,38883466500035,81.21Z,,,,,,,,,,,sirene,
LA BELLE SAISON,,,a contacter,,,,,,,,,,,,proprete,,NOUSTY,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847486263,84748626300027,81.30Z,,,,,,,,,,,sirene,
LA CANTALIENNE,,,a contacter,,,,,,,,,,,,proprete,,CLICHY,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662004118,66200411800037,81.21Z,,,,,,,,,,,sirene,
LA CENTRALE DES RAMONEURS,,,a contacter,,,,,,,,,,,,proprete,,VERTOU,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788522449,78852244900040,81.22Z,,,,,,,,,,,sirene,
LA CLE DES SOLS,,,a contacter,,,,,,,,,,,,proprete,,SAINT-ETIENNE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492559182,49255918200018,81.21Z,,,,,,,,,,,sirene,
LA CLE DU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,AJACCIO,,2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389906579,38990657900021,81.21Z,,,,,,,,,,,sirene,
LA CLEF DE LA PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-RAMBERT-D'ALBON,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452714389,45271438900023,81.21Z,,,,,,,,,,,sirene,
LA COMPAGNIE DES BALAIS,,,a contacter,,,,,,,,,,,,proprete,,MAGNY-EN-VEXIN,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852870955,85287095500022,81.21Z,,,,,,,,,,,sirene,
LA COMPAGNIE DES FORESTIERS,,,a contacter,,,,,,,,,,,,proprete,,LAMBESC,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338748452,33874845200061,81.30Z,,,,,,,,,,,sirene,
LA COMPAGNIE DU MENAGE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798900361,79890036100014,81.21Z,,,,,,,,,,,sirene,
LA CONFRERIE DU CHIFFON,,,a contacter,,,,,,,,,,,,proprete,,SARREBOURG,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814999512,81499951200019,81.21Z,,,,,,,,,,,sirene,
LA CONQUERANTE NETTOYAGE ET SERVICE,,,a contacter,,,,,,,,,,,,proprete,,MONDEVILLE,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300511383,30051138300071,81.21Z,,,,,,,,,,,sirene,
LA COURONNE NETTOYAGE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LA COURONNE,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807859160,80785916000010,81.22Z,,,,,,,,,,,sirene,
LA DESIRADE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,MANDELIEU-LA-NAPOULE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827530742,82753074200010,81.10Z,,,,,,,,,,,sirene,
LA DEVOUEE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-MARTIN-D'HERES,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403689276,40368927600026,81.21Z,,,,,,,,,,,sirene,
LA FEE DU LOGIS,,,a contacter,,,,,,,,,,,,proprete,,POINTE-A-PITRE,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808210561,80821056100029,81.21Z,,,,,,,,,,,sirene,
LA FEE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513185256,51318525600072,81.21Z,,,,,,,,,,,sirene,
LA FEUILLE D'ERABLE PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,RENNES,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827804071,82780407100013,81.21Z,,,,,,,,,,,sirene,
LA FIDELE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327631958,32763195800037,81.21Z,,,,,,,,,,,sirene,
LA FLORE DES JARDINS,,,a contacter,,,,,,,,,,,,proprete,,NEUVILLE-SUR-BRENNE,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532685641,53268564100013,81.30Z,,,,,,,,,,,sirene,
LA GARDOISE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-HILAIRE-DE-BRETHMAS,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398371542,39837154200042,81.21Z,,,,,,,,,,,sirene,
LA GENERALE DU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BAIE-MAHAULT,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449873090,44987309000038,81.21Z,,,,,,,,,,,sirene,
LA GUYANAISE DE PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,MATOURY,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753984582,75398458200035,81.21Z,,,,,,,,,,,sirene,
LA JARDINERIE G.THEMAR,,,a contacter,,,,,,,,,,,,proprete,,ROSNY-SUR-SEINE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380551036,38055103600029,81.30Z,,,,,,,,,,,sirene,
